Time:  72.8120   100.28 kPa 69.91 F 
Time:  74.2580   100.27 kPa 69.80 F 
Time:  75.7060   100.28 kPa 69.69 F 
Time:  77.1520   100.28 kPa 69.69 F 
Time:  78.6010   100.28 kPa 69.69 F 
Time:  80.0470   100.27 kPa 69.69 F 
Time:  81.4960   100.28 kPa 69.69 F 
Time:  82.9410   100.28 kPa 69.69 F 
Time:  84.3900   100.28 kPa 69.69 F 
Time:  85.8360   100.28 kPa 69.57 F 
Time:  87.2850   100.28 kPa 69.57 F 
Time:  88.7310   100.28 kPa 69.57 F 
Time:  90.1800   100.28 kPa 69.57 F 
Time:  91.6260   100.28 kPa 69.57 F 
Time:  93.0750   100.27 kPa 69.46 F 
Time:  94.5210   100.28 kPa 69.46 F 
Time:  95.9700   100.28 kPa 69.46 F 
Time:  97.4160   100.27 kPa 69.35 F 
Time:  98.8650   100.27 kPa 69.35 F 
Time:  100.3110   100.27 kPa 69.24 F 
Time:  101.7610   100.27 kPa 69.24 F 
Time:  103.2050   100.27 kPa 69.24 F 
Time:  104.6540   100.27 kPa 69.24 F 
Time:  106.1000   100.27 kPa 69.12 F 
Time:  107.5480   100.26 kPa 69.12 F 
Time:  108.9940   100.27 kPa 69.12 F 
Time:  110.4420   100.27 kPa 69.01 F 
Time:  111.8880   100.27 kPa 69.01 F 
Time:  113.3370   100.27 kPa 69.01 F 
Time:  114.7830   100.27 kPa 69.01 F 
Time:  116.2320   100.27 kPa 69.01 F 
Time:  117.6780   100.27 kPa 68.90 F 
Time:  119.1270   100.27 kPa 68.90 F 
Time:  120.5720   100.27 kPa 68.90 F 
Time:  122.0220   100.27 kPa 68.90 F 
Time:  123.4670   100.27 kPa 68.90 F 
Time:  124.9160   100.27 kPa 68.90 F 
Time:  126.3610   100.27 kPa 68.90 F 
Time:  127.8100   100.27 kPa 68.79 F 
Time:  129.2560   100.27 kPa 68.79 F 
Time:  130.7040   100.27 kPa 68.79 F 
Time:  132.1500   100.27 kPa 68.79 F 
Time:  133.5990   100.27 kPa 68.79 F 
Time:  135.0450   100.27 kPa 68.79 F 
Time:  136.4940   100.27 kPa 68.79 F 
Time:  137.9390   100.27 kPa 68.79 F 
Time:  139.3880   100.26 kPa 68.68 F 
Time:  140.8340   100.27 kPa 68.68 F 
Time:  142.2840   100.26 kPa 68.68 F 
Time:  143.7290   100.27 kPa 68.68 F 
Time:  145.1780   100.27 kPa 68.68 F 
Time:  146.6240   100.26 kPa 68.68 F 
Time:  148.0720   100.26 kPa 68.68 F 
Time:  149.5180   100.26 kPa 68.68 F 
Time:  150.9670   100.26 kPa 68.56 F 
Time:  152.4130   100.26 kPa 68.56 F 
Time:  153.8620   100.26 kPa 68.68 F 
Time:  155.3080   100.26 kPa 68.68 F 
Time:  156.7560   100.26 kPa 68.56 F 
Time:  158.2020   100.26 kPa 68.56 F 
Time:  159.6520   100.26 kPa 68.56 F 
Time:  161.0970   100.27 kPa 68.68 F 
Time:  162.5460   100.26 kPa 68.56 F 
Time:  163.9910   100.26 kPa 68.56 F 
Time:  165.4400   100.26 kPa 68.56 F 
Time:  166.8860   100.27 kPa 68.56 F 
Time:  168.3340   100.26 kPa 68.56 F 
Time:  169.7800   100.26 kPa 68.56 F 
Time:  171.2290   100.26 kPa 68.56 F 
Time:  172.6750   100.26 kPa 68.68 F 
Time:  174.1240   100.26 kPa 68.68 F 
Time:  175.5690   100.26 kPa 68.68 F 
Time:  177.0180   100.27 kPa 68.68 F 
Time:  178.4640   100.26 kPa 68.68 F 
Time:  179.9140   100.26 kPa 68.68 F 
Time:  181.3590   100.27 kPa 68.68 F 
Time:  182.8080   100.26 kPa 68.68 F 
Time:  184.2540   100.27 kPa 68.68 F 
Time:  185.7020   100.26 kPa 68.68 F 
Time:  187.1480   100.26 kPa 68.68 F 
Time:  188.5970   100.26 kPa 68.68 F 
Time:  190.0430   100.26 kPa 68.68 F 
Time:  191.4920   100.26 kPa 68.68 F 
Time:  192.9370   100.26 kPa 68.68 F 
Time:  194.3860   100.26 kPa 68.79 F 
Time:  195.8320   100.26 kPa 68.68 F 
Time:  197.2810   100.27 kPa 68.79 F 
Time:  198.7260   100.26 kPa 68.68 F 
Time:  200.1750   100.26 kPa 68.79 F 
Time:  201.6210   100.26 kPa 68.68 F 
Time:  203.0690   100.26 kPa 68.79 F 
Time:  204.5150   100.26 kPa 68.79 F 
Time:  205.9640   100.26 kPa 68.79 F 
Time:  207.4100   100.26 kPa 68.79 F 
Time:  208.8590   100.26 kPa 68.79 F 
Time:  210.3050   100.26 kPa 68.79 F 
Time:  211.7530   100.26 kPa 68.79 F 
Time:  213.1990   100.27 kPa 68.79 F 
Time:  214.6490   100.26 kPa 68.79 F 
Time:  216.0940   100.26 kPa 68.79 F 
Time:  217.5430   100.26 kPa 68.79 F 
Time:  218.9890   100.26 kPa 68.79 F 
Time:  220.4370   100.26 kPa 68.79 F 
Time:  221.8830   100.26 kPa 68.79 F 
Time:  223.3310   100.26 kPa 68.79 F 
Time:  224.7770   100.27 kPa 68.79 F 
Time:  226.2260   100.26 kPa 68.79 F 
Time:  227.6720   100.27 kPa 68.79 F 
Time:  229.1210   100.26 kPa 68.79 F 
Time:  230.5660   100.26 kPa 68.79 F 
Time:  232.0160   100.26 kPa 68.79 F 
Time:  233.4610   100.26 kPa 68.79 F 
Time:  234.9100   100.26 kPa 68.79 F 
Time:  236.3550   100.26 kPa 68.79 F 
Time:  237.8040   100.26 kPa 68.79 F 
Time:  239.2500   100.26 kPa 68.79 F 
Time:  240.6980   100.26 kPa 68.79 F 
Time:  242.1440   100.26 kPa 68.79 F 
Time:  243.5930   100.26 kPa 68.79 F 
Time:  245.0390   100.25 kPa 68.68 F 
Time:  246.4880   100.26 kPa 68.79 F 
Time:  247.9330   100.25 kPa 68.68 F 
Time:  249.3820   100.25 kPa 68.68 F 
Time:  250.8280   100.25 kPa 68.68 F 
Time:  252.2770   100.26 kPa 68.68 F 
Time:  253.7220   100.25 kPa 68.56 F 
Time:  255.1710   100.25 kPa 68.68 F 
Time:  256.6170   100.25 kPa 68.68 F 
Time:  258.0650   100.25 kPa 68.68 F 
Time:  259.5110   100.25 kPa 68.68 F 
Time:  260.9600   100.25 kPa 68.68 F 
Time:  262.4060   100.25 kPa 68.68 F 
Time:  263.8550   100.25 kPa 68.68 F 
Time:  265.3000   100.25 kPa 68.68 F 
Time:  266.7500   100.25 kPa 68.68 F 
Time:  268.1950   100.25 kPa 68.56 F 
Time:  269.6440   100.25 kPa 68.56 F 
Time:  271.0900   100.25 kPa 68.56 F 
Time:  272.5380   100.25 kPa 68.56 F 
Time:  273.9840   100.25 kPa 68.56 F 
Time:  275.4330   100.25 kPa 68.56 F 
Time:  276.8790   100.25 kPa 68.56 F 
Time:  278.3280   100.26 kPa 68.68 F 
Time:  279.7740   100.25 kPa 68.56 F 
Time:  281.2230   100.26 kPa 68.68 F 
Time:  282.6690   100.26 kPa 68.68 F 
Time:  284.1190   100.25 kPa 68.68 F 
Time:  285.5630   100.25 kPa 68.56 F 
Time:  287.0120   100.25 kPa 68.56 F 
Time:  288.4580   100.26 kPa 68.68 F 
Time:  289.9060   100.26 kPa 68.68 F 
Time:  291.3520   100.26 kPa 68.68 F 
Time:  292.8010   100.26 kPa 68.68 F 
Time:  294.2470   100.26 kPa 68.68 F 
Time:  295.6960   100.26 kPa 68.68 F 
Time:  297.1420   100.26 kPa 68.68 F 
Time:  298.5920   100.25 kPa 68.68 F 
Time:  300.0370   100.26 kPa 68.68 F 
Time:  301.4860   100.26 kPa 68.68 F 
Time:  302.9300   100.26 kPa 68.68 F 
Time:  304.3790   100.26 kPa 68.68 F 
Time:  305.8250   100.26 kPa 68.68 F 
Time:  307.2730   100.25 kPa 68.68 F 
Time:  308.7190   100.26 kPa 68.68 F 
Time:  310.1680   100.26 kPa 68.68 F 
Time:  311.6140   100.26 kPa 68.68 F 
Time:  313.0630   100.26 kPa 68.68 F 
Time:  314.5090   100.26 kPa 68.68 F 
Time:  315.9590   100.26 kPa 68.68 F 
Time:  317.4040   100.26 kPa 68.68 F 
Time:  318.8530   100.26 kPa 68.68 F 
Time:  320.2990   100.26 kPa 68.68 F 
Time:  321.7460   100.25 kPa 68.68 F 
Time:  323.1920   100.26 kPa 68.68 F 
Time:  324.6410   100.26 kPa 68.68 F 
Time:  326.0870   100.26 kPa 68.68 F 
Time:  327.5360   100.26 kPa 68.68 F 
Time:  328.9820   100.26 kPa 68.68 F 
Time:  330.4320   100.26 kPa 68.68 F 
Time:  331.8770   100.26 kPa 68.79 F 
Time:  333.3260   100.26 kPa 68.79 F 
Time:  334.7710   100.26 kPa 68.79 F 
Time:  336.2200   100.26 kPa 68.79 F 
Time:  337.6660   100.26 kPa 68.79 F 
Time:  339.1130   100.26 kPa 68.79 F 
Time:  340.5590   100.26 kPa 68.79 F 
Time:  342.0080   100.26 kPa 68.79 F 
Time:  343.4540   100.26 kPa 68.90 F 
Time:  344.9030   100.26 kPa 68.90 F 
Time:  346.3490   100.26 kPa 68.90 F 
Time:  347.7980   100.26 kPa 68.90 F 
Time:  349.2440   100.26 kPa 68.90 F 
Time:  350.6940   100.26 kPa 68.90 F 
Time:  352.1390   100.26 kPa 68.90 F 
Time:  353.5880   100.26 kPa 68.90 F 
Time:  355.0340   100.26 kPa 68.90 F 
Time:  356.4820   100.26 kPa 68.90 F 
Time:  357.9270   100.26 kPa 68.90 F 
Time:  359.3750   100.26 kPa 68.90 F 
Time:  360.8210   100.26 kPa 68.90 F 
Time:  362.2700   100.26 kPa 68.90 F 
Time:  363.7160   100.26 kPa 68.90 F 
Time:  365.1650   100.26 kPa 68.90 F 
Time:  366.6110   100.25 kPa 68.90 F 
Time:  368.0610   100.25 kPa 68.90 F 
Time:  369.5060   100.26 kPa 68.90 F 
Time:  370.9550   100.26 kPa 68.90 F 
Time:  372.4000   100.26 kPa 68.90 F 
Time:  373.8490   100.26 kPa 68.90 F 
Time:  375.2940   100.26 kPa 68.90 F 
Time:  376.7420   100.26 kPa 68.90 F 
Time:  378.1880   100.26 kPa 68.90 F 
Time:  379.6370   100.26 kPa 68.90 F 
Time:  381.0830   100.26 kPa 68.90 F 
Time:  382.5320   100.26 kPa 68.90 F 
Time:  383.9780   100.26 kPa 69.01 F 
Time:  385.4270   100.26 kPa 68.90 F 
Time:  386.8730   100.26 kPa 69.01 F 
Time:  388.3220   100.26 kPa 69.01 F 
Time:  389.7670   100.26 kPa 69.01 F 
Time:  391.2160   100.26 kPa 69.01 F 
Time:  392.6620   100.26 kPa 69.01 F 
Time:  394.1090   100.26 kPa 69.01 F 
Time:  395.5550   100.26 kPa 69.01 F 
Time:  397.0040   100.26 kPa 69.01 F 
Time:  398.4500   100.26 kPa 69.12 F 
Time:  399.8990   100.26 kPa 69.12 F 
Time:  401.3450   100.26 kPa 69.12 F 
Time:  402.7940   100.26 kPa 69.12 F 
Time:  404.2400   100.26 kPa 69.12 F 
Time:  405.6900   100.26 kPa 69.12 F 
Time:  407.1350   100.26 kPa 69.12 F 
Time:  408.5840   100.26 kPa 69.12 F 
Time:  410.0300   100.26 kPa 69.12 F 
Time:  411.4780   100.26 kPa 69.12 F 
Time:  412.9230   100.26 kPa 69.24 F 
Time:  414.3720   100.26 kPa 69.12 F 
Time:  415.8180   100.26 kPa 69.24 F 
Time:  417.2670   100.26 kPa 69.12 F 
Time:  418.7130   100.26 kPa 69.24 F 
Time:  420.1620   100.26 kPa 69.24 F 
Time:  421.6080   100.26 kPa 69.24 F 
Time:  423.0570   100.26 kPa 69.24 F 
Time:  424.5020   100.26 kPa 69.24 F 
Time:  425.9510   100.26 kPa 69.24 F 
Time:  427.3970   100.26 kPa 69.24 F 
Time:  428.8450   100.26 kPa 69.24 F 
Time:  430.2900   100.26 kPa 69.24 F 
Time:  431.7390   100.26 kPa 69.24 F 
Time:  433.1850   100.26 kPa 69.24 F 
Time:  434.6340   100.26 kPa 69.24 F 
Time:  436.0800   100.26 kPa 69.24 F 
Time:  437.5300   100.26 kPa 69.35 F 
Time:  438.9750   100.26 kPa 69.35 F 
Time:  440.4240   100.26 kPa 69.35 F 
Time:  441.8700   100.26 kPa 69.35 F 
Time:  443.3180   100.26 kPa 69.35 F 
Time:  444.7640   100.26 kPa 69.35 F 
Time:  446.2130   100.26 kPa 69.35 F 
Time:  447.6590   100.26 kPa 69.35 F 
Time:  449.1070   100.26 kPa 69.35 F 
Time:  450.5530   100.27 kPa 69.46 F 
Time:  452.0030   100.26 kPa 69.35 F 
Time:  453.4480   100.27 kPa 69.46 F 
Time:  454.8970   100.26 kPa 69.35 F 
Time:  456.3430   100.26 kPa 69.35 F 
Time:  457.7910   100.26 kPa 69.46 F 
Time:  459.2370   100.26 kPa 69.46 F 
Time:  460.6850   100.27 kPa 69.46 F 
Time:  462.1310   100.26 kPa 69.46 F 
Time:  463.5800   100.26 kPa 69.35 F 
Time:  465.0260   100.27 kPa 69.46 F 
Time:  466.4750   100.26 kPa 69.35 F 
Time:  467.9200   100.26 kPa 69.35 F 
Time:  469.3700   100.26 kPa 69.35 F 
Time:  470.8150   100.26 kPa 69.35 F 
Time:  472.2640   100.26 kPa 69.35 F 
Time:  473.7100   100.26 kPa 69.35 F 
Time:  475.1580   100.26 kPa 69.35 F 
Time:  476.6040   100.26 kPa 69.35 F 
Time:  478.0530   100.26 kPa 69.35 F 
Time:  479.4990   100.26 kPa 69.35 F 
Time:  480.9480   100.26 kPa 69.35 F 
Time:  482.3940   100.26 kPa 69.35 F 
Time:  483.8430   100.26 kPa 69.35 F 
Time:  485.2880   100.26 kPa 69.35 F 
Time:  486.7380   100.26 kPa 69.35 F 
Time:  488.1830   100.26 kPa 69.35 F 
Time:  489.6320   100.26 kPa 69.35 F 
Time:  491.0780   100.26 kPa 69.35 F 
Time:  492.5260   100.26 kPa 69.35 F 
Time:  493.9720   100.25 kPa 69.35 F 
Time:  495.4210   100.25 kPa 69.35 F 
Time:  496.8670   100.26 kPa 69.35 F 
Time:  498.3160   100.25 kPa 69.35 F 
Time:  499.7620   100.26 kPa 69.35 F 
Time:  501.2110   100.25 kPa 69.35 F 
Time:  502.6570   100.25 kPa 69.35 F 
Time:  504.1050   100.25 kPa 69.35 F 
Time:  505.5500   100.25 kPa 69.35 F 
Time:  506.9990   100.25 kPa 69.35 F 
Time:  508.4450   100.26 kPa 69.35 F 
Time:  509.8930   100.25 kPa 69.35 F 
Time:  511.3390   100.25 kPa 69.35 F 
Time:  512.7880   100.25 kPa 69.35 F 
Time:  514.2340   100.25 kPa 69.35 F 
Time:  515.6830   100.25 kPa 69.35 F 
Time:  517.1290   100.25 kPa 69.35 F 
Time:  518.5780   100.25 kPa 69.35 F 
Time:  520.0240   100.25 kPa 69.35 F 
Time:  521.4730   100.25 kPa 69.35 F 
Time:  522.9170   100.25 kPa 69.35 F 
Time:  524.3660   100.25 kPa 69.35 F 
Time:  525.8120   100.25 kPa 69.35 F 
Time:  527.2600   100.25 kPa 69.35 F 
Time:  528.7060   100.25 kPa 69.35 F 
Time:  530.1550   100.25 kPa 69.35 F 
Time:  531.6010   100.25 kPa 69.35 F 
Time:  533.0500   100.25 kPa 69.35 F 
Time:  534.4960   100.25 kPa 69.35 F 
Time:  535.9450   100.25 kPa 69.35 F 
Time:  537.3910   100.25 kPa 69.35 F 
Time:  538.8400   100.25 kPa 69.35 F 
Time:  540.2840   100.25 kPa 69.35 F 
Time:  541.7330   100.25 kPa 69.35 F 
Time:  543.1790   100.25 kPa 69.35 F 
Time:  544.6270   100.25 kPa 69.35 F 
Time:  546.0730   100.25 kPa 69.35 F 
Time:  547.5220   100.25 kPa 69.35 F 
Time:  548.9680   100.25 kPa 69.35 F 
Time:  550.4170   100.25 kPa 69.35 F 
Time:  551.8630   100.25 kPa 69.35 F 
Time:  553.3120   100.25 kPa 69.35 F 
Time:  554.7580   100.25 kPa 69.46 F 
Time:  556.2080   100.25 kPa 69.46 F 
Time:  557.6520   100.25 kPa 69.35 F 
Time:  559.1010   100.25 kPa 69.35 F 
Time:  560.5470   100.25 kPa 69.35 F 
Time:  561.9950   100.25 kPa 69.35 F 
Time:  563.4410   100.25 kPa 69.46 F 
Time:  564.8890   100.25 kPa 69.35 F 
Time:  566.3350   100.25 kPa 69.35 F 
Time:  567.7840   100.24 kPa 69.35 F 
Time:  569.2300   100.25 kPa 69.35 F 
Time:  570.6790   100.25 kPa 69.35 F 
Time:  572.1250   100.25 kPa 69.35 F 
Time:  573.5750   100.25 kPa 69.35 F 
Time:  575.0200   100.25 kPa 69.35 F 
Time:  576.4680   100.25 kPa 69.35 F 
Time:  577.9140   100.25 kPa 69.35 F 
Time:  579.3620   100.25 kPa 69.35 F 
Time:  580.8080   100.25 kPa 69.35 F 
Time:  582.2570   100.25 kPa 69.35 F 
Time:  583.7030   100.26 kPa 69.35 F 
Time:  585.1520   100.26 kPa 69.35 F 
Time:  586.5980   100.26 kPa 69.35 F 
Time:  588.0470   100.26 kPa 69.35 F 
Time:  589.4930   100.26 kPa 69.35 F 
Time:  590.9430   100.26 kPa 69.35 F 
Time:  592.3880   100.26 kPa 69.24 F 
Time:  593.8370   100.26 kPa 69.24 F 
Time:  595.2820   100.26 kPa 69.24 F 
Time:  596.7300   100.26 kPa 69.35 F 
Time:  598.1760   100.27 kPa 69.35 F 
Time:  599.6250   100.27 kPa 69.35 F 
Time:  601.0710   100.26 kPa 69.35 F 
Time:  602.5200   100.27 kPa 69.35 F 
Time:  603.9660   100.27 kPa 69.35 F 
Time:  605.4150   100.27 kPa 69.35 F 
Time:  606.8610   100.26 kPa 69.35 F 
Time:  608.3110   100.27 kPa 69.24 F 
Time:  609.7560   100.26 kPa 69.24 F 
Time:  611.2050   100.26 kPa 69.24 F 
Time:  612.6510   100.26 kPa 69.24 F 
Time:  614.0980   100.26 kPa 69.24 F 
Time:  615.5440   100.26 kPa 69.24 F 
Time:  616.9920   100.26 kPa 69.24 F 
Time:  618.4380   100.26 kPa 69.24 F 
Time:  619.8870   100.26 kPa 69.24 F 
Time:  621.3330   100.26 kPa 69.12 F 
Time:  622.7820   100.26 kPa 69.12 F 
Time:  624.2280   100.26 kPa 69.12 F 
Time:  625.6780   100.26 kPa 69.24 F 
Time:  627.1230   100.26 kPa 69.24 F 
Time:  628.5720   100.26 kPa 69.12 F 
Time:  630.0180   100.26 kPa 69.12 F 
Time:  631.4650   100.26 kPa 69.12 F 
Time:  632.9110   100.27 kPa 69.24 F 
Time:  634.3600   100.26 kPa 69.12 F 
Time:  635.8060   100.26 kPa 69.12 F 
Time:  637.2550   100.26 kPa 69.12 F 
Time:  638.7010   100.26 kPa 69.12 F 
Time:  640.1500   100.26 kPa 69.12 F 
Time:  641.5960   100.26 kPa 69.12 F 
Time:  643.0460   100.26 kPa 69.12 F 
Time:  644.4910   100.26 kPa 69.12 F 
Time:  645.9400   100.27 kPa 69.12 F 
Time:  647.3860   100.27 kPa 69.12 F 
Time:  648.8340   100.27 kPa 69.12 F 
Time:  650.2790   100.27 kPa 69.12 F 
Time:  651.7280   100.26 kPa 69.12 F 
Time:  653.1740   100.27 kPa 69.12 F 
Time:  654.6230   100.27 kPa 69.12 F 
Time:  656.0690   100.27 kPa 69.12 F 
Time:  657.5180   100.27 kPa 69.12 F 
Time:  658.9640   100.27 kPa 69.12 F 
Time:  660.4140   100.27 kPa 69.12 F 
Time:  661.8590   100.27 kPa 69.12 F 
Time:  663.3080   100.27 kPa 69.12 F 
Time:  664.7540   100.27 kPa 69.12 F 
Time:  666.2020   100.27 kPa 69.24 F 
Time:  667.6480   100.27 kPa 69.12 F 
Time:  669.0950   100.28 kPa 69.24 F 
Time:  670.5410   100.27 kPa 69.12 F 
Time:  671.9900   100.27 kPa 69.24 F 
Time:  673.4360   100.27 kPa 69.24 F 
Time:  674.8850   100.27 kPa 69.24 F 
Time:  676.3310   100.27 kPa 69.24 F 
Time:  677.7810   100.27 kPa 69.24 F 
Time:  679.2260   100.27 kPa 69.24 F 
Time:  680.6750   100.27 kPa 69.24 F 
Time:  682.1210   100.27 kPa 69.24 F 
Time:  683.5690   100.27 kPa 69.24 F 
Time:  685.0150   100.27 kPa 69.24 F 
Time:  686.4620   100.27 kPa 69.24 F 
Time:  687.9080   100.27 kPa 69.24 F 
Time:  689.3570   100.27 kPa 69.24 F 
Time:  690.8030   100.27 kPa 69.24 F 
Time:  692.2520   100.27 kPa 69.35 F 
Time:  693.6980   100.28 kPa 69.35 F 
Time:  695.1480   100.27 kPa 69.24 F 
Time:  696.5930   100.27 kPa 69.35 F 
Time:  698.0420   100.28 kPa 69.35 F 
Time:  699.4880   100.27 kPa 69.35 F 
Time:  700.9360   100.27 kPa 69.35 F 
Time:  702.3820   100.27 kPa 69.35 F 
Time:  703.8310   100.27 kPa 69.35 F 
Time:  705.2760   100.27 kPa 69.46 F 
Time:  706.7250   100.27 kPa 69.46 F 
Time:  708.1710   100.27 kPa 69.35 F 
Time:  709.6200   100.27 kPa 69.46 F 
Time:  711.0660   100.27 kPa 69.46 F 
Time:  712.5160   100.27 kPa 69.46 F 
Time:  713.9610   100.27 kPa 69.46 F 
Time:  715.4100   100.27 kPa 69.46 F 
Time:  716.8560   100.27 kPa 69.57 F 
Time:  718.3040   100.27 kPa 69.46 F 
Time:  719.7500   100.27 kPa 69.57 F 
Time:  721.1990   100.27 kPa 69.57 F 
Time:  722.6440   100.27 kPa 69.57 F 
Time:  724.0930   100.27 kPa 69.57 F 
Time:  725.5390   100.27 kPa 69.57 F 
Time:  726.9880   100.27 kPa 69.57 F 
Time:  728.4340   100.27 kPa 69.57 F 
Time:  729.8840   100.27 kPa 69.57 F 
Time:  731.3290   100.27 kPa 69.57 F 
Time:  732.7780   100.27 kPa 69.57 F 
Time:  734.2240   100.27 kPa 69.69 F 
Time:  735.6720   100.27 kPa 69.57 F 
Time:  737.1180   100.27 kPa 69.57 F 
Time:  738.5670   100.27 kPa 69.69 F 
Time:  740.0130   100.27 kPa 69.69 F 
Time:  741.4620   100.27 kPa 69.57 F 
Time:  742.9070   100.27 kPa 69.69 F 
Time:  744.3560   100.27 kPa 69.69 F 
Time:  745.8020   100.27 kPa 69.57 F 
Time:  747.2520   100.27 kPa 69.57 F 
Time:  748.6970   100.27 kPa 69.57 F 
Time:  750.1460   100.27 kPa 69.57 F 
Time:  751.5920   100.27 kPa 69.57 F 
Time:  753.0400   100.27 kPa 69.57 F 
Time:  754.4860   100.27 kPa 69.57 F 
Time:  755.9350   100.27 kPa 69.57 F 
Time:  757.3810   100.27 kPa 69.57 F 
Time:  758.8300   100.27 kPa 69.57 F 
Time:  760.2750   100.28 kPa 69.57 F 
Time:  761.7240   100.28 kPa 69.57 F 
Time:  763.1700   100.28 kPa 69.57 F 
Time:  764.6200   100.28 kPa 69.57 F 
Time:  766.0650   100.28 kPa 69.57 F 
Time:  767.5140   100.28 kPa 69.57 F 
Time:  768.9600   100.27 kPa 69.57 F 
Time:  770.4080   100.28 kPa 69.57 F 
Time:  771.8540   100.28 kPa 69.57 F 
Time:  773.3020   100.28 kPa 69.57 F 
Time:  774.7480   100.27 kPa 69.57 F 
Time:  776.1970   100.27 kPa 69.57 F 
Time:  777.6430   100.28 kPa 69.57 F 
Time:  779.0910   100.28 kPa 69.57 F 
Time:  780.5370   100.28 kPa 69.57 F 
Time:  781.9870   100.27 kPa 69.57 F 
Time:  783.4320   100.28 kPa 69.57 F 
Time:  784.8810   100.28 kPa 69.57 F 
Time:  786.3260   100.28 kPa 69.57 F 
Time:  787.7750   100.28 kPa 69.57 F 
Time:  789.2210   100.28 kPa 69.57 F 
Time:  790.6690   100.28 kPa 69.57 F 
Time:  792.1150   100.28 kPa 69.57 F 
Time:  793.5640   100.28 kPa 69.57 F 
Time:  795.0100   100.28 kPa 69.57 F 
Time:  796.4590   100.28 kPa 69.57 F 
Time:  797.9040   100.28 kPa 69.57 F 
Time:  799.3530   100.27 kPa 69.57 F 
Time:  800.7990   100.28 kPa 69.57 F 
Time:  802.2490   100.28 kPa 69.57 F 
Time:  803.6940   100.27 kPa 69.57 F 
Time:  805.1430   100.28 kPa 69.57 F 
Time:  806.5890   100.28 kPa 69.57 F 
Time:  808.0370   100.28 kPa 69.57 F 
Time:  809.4830   100.28 kPa 69.57 F 
Time:  810.9320   100.28 kPa 69.57 F 
Time:  812.3780   100.28 kPa 69.46 F 
Time:  813.8270   100.28 kPa 69.46 F 
Time:  815.2720   100.28 kPa 69.46 F 
Time:  816.7210   100.28 kPa 69.46 F 
Time:  818.1670   100.28 kPa 69.46 F 
Time:  819.6170   100.28 kPa 69.46 F 
Time:  821.0620   100.28 kPa 69.46 F 
Time:  822.5110   100.28 kPa 69.46 F 
Time:  823.9570   100.28 kPa 69.46 F 
Time:  825.4050   100.28 kPa 69.46 F 
Time:  826.8510   100.28 kPa 69.46 F 
Time:  828.2990   100.28 kPa 69.46 F 
Time:  829.7450   100.28 kPa 69.57 F 
Time:  831.1940   100.28 kPa 69.46 F 
Time:  832.6400   100.28 kPa 69.57 F 
Time:  834.0880   100.28 kPa 69.46 F 
Time:  835.5340   100.28 kPa 69.46 F 
Time:  836.9840   100.28 kPa 69.57 F 
Time:  838.4290   100.28 kPa 69.46 F 
Time:  839.8780   100.28 kPa 69.46 F 
Time:  841.3230   100.28 kPa 69.46 F 
Time:  842.7720   100.28 kPa 69.46 F 
