Time: 156.10   Humidity: 58.00 %, Temp: 72.05 F  100.13 pa
Time: 159.52   Humidity: 57.80 %, Temp: 72.05 F  100.13 pa
Time: 162.93   Humidity: 57.60 %, Temp: 72.05 F  100.13 pa
Time: 166.35   Humidity: 57.30 %, Temp: 72.16 F  100.13 pa
Time: 169.76   Humidity: 57.70 %, Temp: 72.16 F  100.13 pa
Time: 173.17   Humidity: 57.80 %, Temp: 72.16 F  100.13 pa
Time: 176.59   Humidity: 57.80 %, Temp: 72.27 F  100.13 pa
Time: 180.00   Humidity: 58.10 %, Temp: 72.27 F  100.13 pa
Time: 183.42   Humidity: 57.70 %, Temp: 72.27 F  100.13 pa
Time: 186.83   Humidity: 57.80 %, Temp: 72.27 F  100.13 pa
Time: 190.25   Humidity: 57.20 %, Temp: 72.27 F  100.13 pa
Time: 193.67   Humidity: 56.40 %, Temp: 72.27 F  100.13 pa
Time: 197.08   Humidity: 56.30 %, Temp: 72.27 F  100.13 pa
Time: 200.50   Humidity: 56.00 %, Temp: 72.27 F  100.13 pa
Time: 203.91   Humidity: 56.20 %, Temp: 72.39 F  100.14 pa
Time: 207.32   Humidity: 57.10 %, Temp: 72.39 F  100.13 pa
Time: 210.74   Humidity: 58.30 %, Temp: 72.39 F  100.13 pa
Time: 214.16   Humidity: 58.80 %, Temp: 72.50 F  100.13 pa
Time: 217.57   Humidity: 58.40 %, Temp: 72.50 F  100.13 pa
Time: 220.98   Humidity: 59.70 %, Temp: 72.61 F  100.14 pa
Time: 224.40   Humidity: 61.60 %, Temp: 72.61 F  100.14 pa
Time: 227.81   Humidity: 60.00 %, Temp: 72.61 F  100.14 pa
Time: 231.23   Humidity: 60.10 %, Temp: 72.61 F  100.14 pa
Time: 234.65   Humidity: 60.20 %, Temp: 72.72 F  100.13 pa
Time: 238.06   Humidity: 59.80 %, Temp: 72.61 F  100.13 pa
Time: 241.47   Humidity: 59.00 %, Temp: 72.72 F  100.13 pa
Time: 244.89   Humidity: 57.80 %, Temp: 72.72 F  100.13 pa
Time: 248.30   Humidity: 57.40 %, Temp: 72.72 F  100.13 pa
Time: 251.72   Humidity: 57.40 %, Temp: 72.72 F  100.13 pa
Time: 255.13   Humidity: 56.90 %, Temp: 72.72 F  100.13 pa
Time: 258.55   Humidity: 56.70 %, Temp: 72.72 F  100.13 pa
Time: 261.97   Humidity: 56.80 %, Temp: 72.72 F  100.13 pa
Time: 265.38   Humidity: 56.90 %, Temp: 72.72 F  100.13 pa
Time: 268.80   Humidity: 56.60 %, Temp: 72.61 F  100.13 pa
Time: 272.21   Humidity: 56.00 %, Temp: 72.72 F  100.13 pa
Time: 275.62   Humidity: 55.70 %, Temp: 72.72 F  100.14 pa
Time: 279.04   Humidity: 55.70 %, Temp: 72.72 F  100.13 pa
Time: 282.45   Humidity: 56.00 %, Temp: 72.61 F  100.13 pa
Time: 285.87   Humidity: 56.30 %, Temp: 72.72 F  100.13 pa
Time: 289.29   Humidity: 56.00 %, Temp: 72.61 F  100.13 pa
Time: 292.70   Humidity: 55.90 %, Temp: 72.61 F  100.13 pa
Time: 296.12   Humidity: 55.80 %, Temp: 72.61 F  100.13 pa
Time: 299.53   Humidity: 55.10 %, Temp: 72.72 F  100.13 pa
Time: 302.95   Humidity: 55.60 %, Temp: 72.72 F  100.13 pa
Time: 306.36   Humidity: 55.80 %, Temp: 72.72 F  100.13 pa
Time: 309.78   Humidity: 55.90 %, Temp: 72.72 F  100.13 pa
Time: 313.19   Humidity: 56.50 %, Temp: 72.72 F  100.13 pa
Time: 316.61   Humidity: 56.60 %, Temp: 72.72 F  100.13 pa
Time: 320.02   Humidity: 57.30 %, Temp: 72.72 F  100.13 pa
Time: 323.44   Humidity: 57.10 %, Temp: 72.61 F  100.13 pa
Time: 326.85   Humidity: 56.10 %, Temp: 72.61 F  100.13 pa
Time: 330.27   Humidity: 55.60 %, Temp: 72.61 F  100.13 pa
Time: 333.68   Humidity: 55.60 %, Temp: 72.61 F  100.13 pa
Time: 337.10   Humidity: 55.50 %, Temp: 72.61 F  100.13 pa
Time: 340.51   Humidity: 55.80 %, Temp: 72.61 F  100.13 pa
Time: 343.93   Humidity: 55.40 %, Temp: 72.50 F  100.13 pa
Time: 347.34   Humidity: 54.60 %, Temp: 72.50 F  100.13 pa
Time: 350.76   Humidity: 54.70 %, Temp: 72.61 F  100.13 pa
Time: 354.17   Humidity: 55.30 %, Temp: 72.50 F  100.13 pa
Time: 357.59   Humidity: 55.00 %, Temp: 72.61 F  100.13 pa
Time: 361.00   Humidity: 55.60 %, Temp: 72.61 F  100.13 pa
Time: 364.42   Humidity: 56.00 %, Temp: 72.61 F  100.13 pa
Time: 367.83   Humidity: 55.80 %, Temp: 72.61 F  100.13 pa
Time: 371.25   Humidity: 55.40 %, Temp: 72.61 F  100.13 pa
Time: 374.66   Humidity: 55.50 %, Temp: 72.61 F  100.13 pa
Time: 378.08   Humidity: 55.00 %, Temp: 72.61 F  100.13 pa
Time: 381.49   Humidity: 54.60 %, Temp: 72.61 F  100.13 pa
Time: 384.91   Humidity: 54.60 %, Temp: 72.50 F  100.13 pa
Time: 388.32   Humidity: 54.40 %, Temp: 72.61 F  100.13 pa
Time: 391.74   Humidity: 54.70 %, Temp: 72.61 F  100.13 pa
Time: 395.15   Humidity: 55.90 %, Temp: 72.72 F  100.13 pa
Time: 398.57   Humidity: 57.00 %, Temp: 72.72 F  100.13 pa
Time: 401.98   Humidity: 58.40 %, Temp: 72.84 F  100.14 pa
Time: 405.40   Humidity: 59.50 %, Temp: 72.84 F  100.13 pa
Time: 408.81   Humidity: 58.80 %, Temp: 72.84 F  100.13 pa
Time: 412.23   Humidity: 57.60 %, Temp: 72.84 F  100.13 pa
Time: 415.64   Humidity: 57.40 %, Temp: 72.84 F  100.13 pa
Time: 419.06   Humidity: 56.80 %, Temp: 72.84 F  100.13 pa
Time: 422.47   Humidity: 56.00 %, Temp: 72.84 F  100.13 pa
Time: 425.89   Humidity: 55.70 %, Temp: 72.84 F  100.13 pa
Time: 429.30   Humidity: 56.10 %, Temp: 72.84 F  100.13 pa
Time: 432.72   Humidity: 55.40 %, Temp: 72.84 F  100.12 pa
Time: 436.13   Humidity: 55.10 %, Temp: 72.84 F  100.13 pa
Time: 439.55   Humidity: 55.40 %, Temp: 72.72 F  100.13 pa
Time: 442.96   Humidity: 55.60 %, Temp: 72.72 F  100.13 pa
Time: 446.38   Humidity: 55.70 %, Temp: 72.61 F  100.13 pa
Time: 449.79   Humidity: 55.30 %, Temp: 72.72 F  100.13 pa
Time: 453.21   Humidity: 55.20 %, Temp: 72.61 F  100.13 pa
Time: 456.62   Humidity: 55.20 %, Temp: 72.61 F  100.13 pa
Time: 460.04   Humidity: 55.10 %, Temp: 72.61 F  100.13 pa
Time: 463.45   Humidity: 54.10 %, Temp: 72.50 F  100.13 pa
Time: 466.87   Humidity: 53.90 %, Temp: 72.50 F  100.13 pa
Time: 470.28   Humidity: 53.60 %, Temp: 72.50 F  100.13 pa
Time: 473.70   Humidity: 53.60 %, Temp: 72.50 F  100.13 pa
Time: 477.11   Humidity: 53.80 %, Temp: 72.50 F  100.13 pa
Time: 480.53   Humidity: 54.00 %, Temp: 72.50 F  100.13 pa
Time: 483.94   Humidity: 53.90 %, Temp: 72.50 F  100.13 pa
Time: 487.36   Humidity: 54.40 %, Temp: 72.39 F  100.13 pa
Time: 490.77   Humidity: 55.20 %, Temp: 72.50 F  100.13 pa
Time: 494.19   Humidity: 55.30 %, Temp: 72.50 F  100.13 pa
Time: 497.60   Humidity: 54.70 %, Temp: 72.39 F  100.13 pa
Time: 501.02   Humidity: 54.50 %, Temp: 72.50 F  100.13 pa
Time: 504.43   Humidity: 54.50 %, Temp: 72.50 F  100.14 pa
Time: 507.85   Humidity: 54.70 %, Temp: 72.39 F  100.13 pa
Time: 511.26   Humidity: 54.40 %, Temp: 72.50 F  100.14 pa
Time: 514.68   Humidity: 54.50 %, Temp: 72.50 F  100.14 pa
Time: 518.09   Humidity: 54.80 %, Temp: 72.50 F  100.13 pa
Time: 521.51   Humidity: 54.80 %, Temp: 72.50 F  100.13 pa
Time: 524.92   Humidity: 54.70 %, Temp: 72.50 F  100.13 pa
Time: 528.34   Humidity: 54.50 %, Temp: 72.50 F  100.13 pa
Time: 531.76   Humidity: 54.50 %, Temp: 72.50 F  100.13 pa
Time: 535.17   Humidity: 54.80 %, Temp: 72.50 F  100.13 pa
Time: 538.59   Humidity: 55.30 %, Temp: 72.50 F  100.13 pa
Time: 542.00   Humidity: 54.90 %, Temp: 72.50 F  100.13 pa
Time: 545.41   Humidity: 54.90 %, Temp: 72.50 F  100.13 pa
Time: 548.83   Humidity: 55.00 %, Temp: 72.50 F  100.13 pa
Time: 552.25   Humidity: 55.00 %, Temp: 72.50 F  100.13 pa
Time: 555.66   Humidity: 54.40 %, Temp: 72.50 F  100.13 pa
Time: 559.08   Humidity: 54.20 %, Temp: 72.50 F  100.13 pa
Time: 562.49   Humidity: 54.10 %, Temp: 72.50 F  100.13 pa
Time: 565.91   Humidity: 53.90 %, Temp: 72.61 F  100.13 pa
Time: 569.32   Humidity: 53.90 %, Temp: 72.61 F  100.13 pa
Time: 572.74   Humidity: 53.80 %, Temp: 72.61 F  100.13 pa
Time: 576.15   Humidity: 53.70 %, Temp: 72.61 F  100.13 pa
Time: 579.57   Humidity: 53.80 %, Temp: 72.61 F  100.12 pa
Time: 582.98   Humidity: 53.70 %, Temp: 72.61 F  100.13 pa
Time: 586.40   Humidity: 53.60 %, Temp: 72.61 F  100.13 pa
Time: 589.81   Humidity: 53.30 %, Temp: 72.50 F  100.12 pa
Time: 593.22   Humidity: 53.10 %, Temp: 72.50 F  100.13 pa
Time: 596.64   Humidity: 52.90 %, Temp: 72.39 F  100.12 pa
Time: 600.05   Humidity: 52.60 %, Temp: 72.27 F  100.12 pa
Time: 603.47   Humidity: 52.50 %, Temp: 72.27 F  100.12 pa
Time: 606.89   Humidity: 52.50 %, Temp: 72.27 F  100.12 pa
Time: 610.30   Humidity: 52.50 %, Temp: 72.27 F  100.13 pa
Time: 613.71   Humidity: 52.40 %, Temp: 72.27 F  100.13 pa
Time: 617.13   Humidity: 52.30 %, Temp: 72.16 F  100.12 pa
Time: 620.54   Humidity: 52.20 %, Temp: 72.05 F  100.12 pa
Time: 623.96   Humidity: 51.90 %, Temp: 72.05 F  100.12 pa
Time: 627.38   Humidity: 51.90 %, Temp: 72.05 F  100.12 pa
Time: 630.79   Humidity: 51.90 %, Temp: 72.05 F  100.12 pa
Time: 634.21   Humidity: 51.90 %, Temp: 72.05 F  100.12 pa
Time: 637.62   Humidity: 51.90 %, Temp: 72.16 F  100.12 pa
Time: 641.03   Humidity: 52.00 %, Temp: 72.16 F  100.12 pa
Time: 644.45   Humidity: 52.20 %, Temp: 72.16 F  100.12 pa
Time: 647.86   Humidity: 52.40 %, Temp: 72.16 F  100.11 pa
Time: 651.28   Humidity: 52.50 %, Temp: 72.16 F  100.12 pa
Time: 654.70   Humidity: 52.90 %, Temp: 72.16 F  100.12 pa
Time: 658.11   Humidity: 52.90 %, Temp: 72.27 F  100.12 pa
Time: 661.53   Humidity: 55.00 %, Temp: 72.27 F  100.12 pa
Time: 664.94   Humidity: 56.30 %, Temp: 72.39 F  100.13 pa
Time: 668.35   Humidity: 56.20 %, Temp: 72.39 F  100.13 pa
Time: 671.77   Humidity: 56.00 %, Temp: 72.39 F  100.12 pa
Time: 675.19   Humidity: 55.80 %, Temp: 72.39 F  100.12 pa
Time: 678.60   Humidity: 55.80 %, Temp: 72.50 F  100.13 pa
Time: 682.02   Humidity: 56.60 %, Temp: 72.50 F  100.13 pa
Time: 685.43   Humidity: 56.50 %, Temp: 72.50 F  100.13 pa
Time: 688.84   Humidity: 57.40 %, Temp: 72.61 F  100.13 pa
Time: 692.26   Humidity: 58.10 %, Temp: 72.72 F  100.13 pa
Time: 695.67   Humidity: 58.80 %, Temp: 72.61 F  100.12 pa
Time: 699.09   Humidity: 58.60 %, Temp: 72.72 F  100.13 pa
Time: 702.50   Humidity: 58.40 %, Temp: 72.72 F  100.12 pa
Time: 705.92   Humidity: 58.80 %, Temp: 72.84 F  100.12 pa
Time: 709.34   Humidity: 58.70 %, Temp: 72.84 F  100.12 pa
Time: 712.75   Humidity: 58.70 %, Temp: 72.84 F  100.13 pa
Time: 716.16   Humidity: 58.70 %, Temp: 72.84 F  100.13 pa
Time: 719.58   Humidity: 58.60 %, Temp: 72.95 F  100.12 pa
Time: 723.00   Humidity: 58.70 %, Temp: 72.95 F  100.12 pa
Time: 726.41   Humidity: 58.80 %, Temp: 72.95 F  100.12 pa
Time: 729.83   Humidity: 58.70 %, Temp: 73.06 F  100.13 pa
Time: 733.24   Humidity: 58.70 %, Temp: 73.06 F  100.13 pa
Time: 736.66   Humidity: 58.80 %, Temp: 73.06 F  100.12 pa
Time: 740.07   Humidity: 57.70 %, Temp: 73.06 F  100.12 pa
Time: 743.48   Humidity: 57.20 %, Temp: 73.06 F  100.12 pa
Time: 746.90   Humidity: 57.60 %, Temp: 73.18 F  100.12 pa
Time: 750.32   Humidity: 57.10 %, Temp: 73.06 F  100.12 pa
Time: 753.73   Humidity: 56.80 %, Temp: 73.06 F  100.12 pa
Time: 757.15   Humidity: 56.50 %, Temp: 73.18 F  100.12 pa
Time: 760.56   Humidity: 56.40 %, Temp: 73.18 F  100.13 pa
Time: 763.98   Humidity: 56.60 %, Temp: 73.18 F  100.12 pa
Time: 767.39   Humidity: 56.90 %, Temp: 73.18 F  100.12 pa
Time: 770.80   Humidity: 57.20 %, Temp: 73.29 F  100.12 pa
Time: 774.22   Humidity: 56.90 %, Temp: 73.29 F  100.12 pa
Time: 777.64   Humidity: 57.50 %, Temp: 73.29 F  100.13 pa
Time: 781.05   Humidity: 57.50 %, Temp: 73.29 F  100.13 pa
Time: 784.47   Humidity: 56.50 %, Temp: 73.29 F  100.12 pa
Time: 787.88   Humidity: 56.00 %, Temp: 73.29 F  100.13 pa
Time: 791.30   Humidity: 55.80 %, Temp: 73.40 F  100.12 pa
Time: 794.71   Humidity: 56.70 %, Temp: 73.29 F  100.12 pa
Time: 798.13   Humidity: 55.60 %, Temp: 73.29 F  100.12 pa
Time: 801.54   Humidity: 56.10 %, Temp: 73.29 F  100.12 pa
Time: 804.96   Humidity: 55.40 %, Temp: 73.29 F  100.12 pa
Time: 808.37   Humidity: 55.10 %, Temp: 73.29 F  100.12 pa
Time: 811.79   Humidity: 55.90 %, Temp: 73.29 F  100.12 pa
Time: 815.20   Humidity: 56.70 %, Temp: 73.40 F  100.13 pa
Time: 818.61   Humidity: 57.50 %, Temp: 73.29 F  100.12 pa
Time: 822.03   Humidity: 57.40 %, Temp: 73.40 F  100.12 pa
Time: 825.45   Humidity: 57.30 %, Temp: 73.29 F  100.12 pa
Time: 828.86   Humidity: 56.80 %, Temp: 73.29 F  100.12 pa
Time: 832.28   Humidity: 56.50 %, Temp: 73.40 F  100.12 pa
Time: 835.69   Humidity: 57.20 %, Temp: 73.40 F  100.12 pa
Time: 839.10   Humidity: 57.40 %, Temp: 73.40 F  100.12 pa
Time: 842.52   Humidity: 57.80 %, Temp: 73.40 F  100.12 pa
Time: 845.94   Humidity: 57.80 %, Temp: 73.40 F  100.12 pa
Time: 849.35   Humidity: 58.00 %, Temp: 73.40 F  100.12 pa
Time: 852.77   Humidity: 58.00 %, Temp: 73.51 F  100.12 pa
Time: 856.18   Humidity: 58.30 %, Temp: 73.40 F  100.12 pa
Time: 859.60   Humidity: 58.00 %, Temp: 73.40 F  100.12 pa
Time: 863.01   Humidity: 56.50 %, Temp: 73.40 F  100.12 pa
Time: 866.42   Humidity: 56.40 %, Temp: 73.40 F  100.12 pa
Time: 869.84   Humidity: 56.60 %, Temp: 73.40 F  100.12 pa
Time: 873.26   Humidity: 56.50 %, Temp: 73.29 F  100.12 pa
Time: 876.67   Humidity: 55.80 %, Temp: 73.29 F  100.12 pa
Time: 880.09   Humidity: 55.20 %, Temp: 73.29 F  100.13 pa
Time: 883.50   Humidity: 55.40 %, Temp: 73.18 F  100.12 pa
Time: 886.92   Humidity: 55.00 %, Temp: 73.18 F  100.12 pa
Time: 890.33   Humidity: 54.80 %, Temp: 73.06 F  100.12 pa
Time: 893.75   Humidity: 55.00 %, Temp: 73.18 F  100.12 pa
Time: 897.16   Humidity: 55.10 %, Temp: 73.06 F  100.12 pa
Time: 900.58   Humidity: 55.30 %, Temp: 73.06 F  100.13 pa
Time: 903.99   Humidity: 55.80 %, Temp: 73.06 F  100.13 pa
Time: 907.41   Humidity: 56.10 %, Temp: 73.06 F  100.12 pa
Time: 910.82   Humidity: 56.80 %, Temp: 73.06 F  100.13 pa
Time: 914.24   Humidity: 57.00 %, Temp: 73.06 F  100.12 pa
Time: 917.65   Humidity: 57.30 %, Temp: 73.06 F  100.12 pa
Time: 921.07   Humidity: 56.80 %, Temp: 73.06 F  100.13 pa
Time: 924.48   Humidity: 56.40 %, Temp: 73.06 F  100.12 pa
Time: 927.90   Humidity: 56.80 %, Temp: 73.06 F  100.13 pa
Time: 931.31   Humidity: 56.50 %, Temp: 73.06 F  100.12 pa
Time: 934.73   Humidity: 56.10 %, Temp: 73.06 F  100.13 pa
Time: 938.14   Humidity: 56.20 %, Temp: 73.06 F  100.13 pa
Time: 941.56   Humidity: 56.50 %, Temp: 73.18 F  100.13 pa
Time: 944.97   Humidity: 55.40 %, Temp: 73.06 F  100.12 pa
Time: 948.39   Humidity: 55.00 %, Temp: 73.06 F  100.12 pa
Time: 951.80   Humidity: 54.50 %, Temp: 73.06 F  100.12 pa
Time: 955.22   Humidity: 53.90 %, Temp: 73.06 F  100.12 pa
Time: 958.63   Humidity: 53.50 %, Temp: 73.06 F  100.12 pa
Time: 962.04   Humidity: 53.60 %, Temp: 73.06 F  100.12 pa
Time: 965.46   Humidity: 53.60 %, Temp: 73.06 F  100.12 pa
Time: 968.88   Humidity: 53.60 %, Temp: 73.18 F  100.12 pa
Time: 972.29   Humidity: 53.60 %, Temp: 73.18 F  100.12 pa
Time: 975.71   Humidity: 53.60 %, Temp: 73.18 F  100.12 pa
Time: 979.12   Humidity: 53.60 %, Temp: 73.18 F  100.12 pa
Time: 982.54   Humidity: 54.00 %, Temp: 73.18 F  100.12 pa
Time: 985.95   Humidity: 54.40 %, Temp: 73.06 F  100.12 pa
Time: 989.37   Humidity: 54.60 %, Temp: 73.06 F  100.12 pa
Time: 992.78   Humidity: 54.00 %, Temp: 73.06 F  100.12 pa
Time: 996.20   Humidity: 54.20 %, Temp: 73.06 F  100.12 pa
Time: 999.61   Humidity: 54.80 %, Temp: 73.06 F  100.12 pa
Time: 1003.03   Humidity: 56.00 %, Temp: 73.18 F  100.12 pa
Time: 1006.44   Humidity: 57.40 %, Temp: 73.18 F  100.12 pa
Time: 1009.86   Humidity: 55.80 %, Temp: 73.06 F  100.11 pa
Time: 1013.27   Humidity: 55.40 %, Temp: 73.18 F  100.12 pa
Time: 1016.69   Humidity: 55.20 %, Temp: 73.18 F  100.12 pa
Time: 1020.10   Humidity: 55.50 %, Temp: 73.18 F  100.12 pa
Time: 1023.52   Humidity: 55.80 %, Temp: 73.18 F  100.11 pa
Time: 1026.93   Humidity: 56.20 %, Temp: 73.18 F  100.12 pa
Time: 1030.35   Humidity: 55.60 %, Temp: 73.18 F  100.12 pa
Time: 1033.76   Humidity: 56.00 %, Temp: 73.29 F  100.12 pa
Time: 1037.18   Humidity: 56.20 %, Temp: 73.18 F  100.11 pa
Time: 1040.59   Humidity: 56.70 %, Temp: 73.18 F  100.12 pa
Time: 1044.01   Humidity: 55.90 %, Temp: 73.18 F  100.12 pa
Time: 1047.42   Humidity: 55.90 %, Temp: 73.18 F  100.11 pa
Time: 1050.84   Humidity: 56.40 %, Temp: 73.06 F  100.11 pa
Time: 1054.25   Humidity: 55.40 %, Temp: 73.18 F  100.12 pa
Time: 1057.67   Humidity: 55.00 %, Temp: 73.06 F  100.12 pa
Time: 1061.08   Humidity: 54.70 %, Temp: 73.06 F  100.12 pa
Time: 1064.50   Humidity: 54.90 %, Temp: 73.06 F  100.11 pa
Time: 1067.91   Humidity: 55.40 %, Temp: 73.06 F  100.12 pa
Time: 1071.33   Humidity: 55.40 %, Temp: 73.06 F  100.12 pa
Time: 1074.74   Humidity: 56.30 %, Temp: 73.06 F  100.12 pa
Time: 1078.16   Humidity: 57.60 %, Temp: 73.18 F  100.12 pa
Time: 1081.57   Humidity: 57.50 %, Temp: 73.18 F  100.12 pa
Time: 1084.99   Humidity: 57.50 %, Temp: 73.18 F  100.12 pa
Time: 1088.40   Humidity: 58.30 %, Temp: 73.18 F  100.12 pa
Time: 1091.82   Humidity: 58.80 %, Temp: 73.29 F  100.12 pa
Time: 1095.23   Humidity: 59.60 %, Temp: 73.29 F  100.12 pa
Time: 1098.65   Humidity: 58.70 %, Temp: 73.29 F  100.12 pa
Time: 1102.06   Humidity: 57.70 %, Temp: 73.29 F  100.12 pa
Time: 1105.48   Humidity: 58.10 %, Temp: 73.29 F  100.12 pa
Time: 1108.90   Humidity: 58.00 %, Temp: 73.29 F  100.12 pa
Time: 1112.31   Humidity: 57.60 %, Temp: 73.29 F  100.12 pa
Time: 1115.72   Humidity: 56.80 %, Temp: 73.18 F  100.11 pa
Time: 1119.14   Humidity: 55.60 %, Temp: 73.18 F  100.11 pa
Time: 1122.56   Humidity: 55.00 %, Temp: 73.18 F  100.11 pa
Time: 1125.97   Humidity: 54.90 %, Temp: 73.29 F  100.12 pa
Time: 1129.39   Humidity: 55.10 %, Temp: 73.29 F  100.12 pa
Time: 1132.80   Humidity: 56.10 %, Temp: 73.29 F  100.11 pa
Time: 1136.22   Humidity: 56.40 %, Temp: 73.29 F  100.12 pa
Time: 1139.63   Humidity: 56.00 %, Temp: 73.29 F  100.12 pa
Time: 1143.05   Humidity: 55.40 %, Temp: 73.29 F  100.12 pa
Time: 1146.46   Humidity: 54.70 %, Temp: 73.29 F  100.12 pa
Time: 1149.88   Humidity: 54.50 %, Temp: 73.29 F  100.12 pa
Time: 1153.29   Humidity: 54.80 %, Temp: 73.18 F  100.12 pa
Time: 1156.71   Humidity: 53.70 %, Temp: 73.18 F  100.12 pa
Time: 1160.12   Humidity: 54.00 %, Temp: 73.18 F  100.12 pa
Time: 1163.54   Humidity: 54.50 %, Temp: 73.18 F  100.11 pa
Time: 1166.95   Humidity: 54.90 %, Temp: 73.18 F  100.12 pa
Time: 1170.37   Humidity: 54.50 %, Temp: 73.18 F  100.12 pa
Time: 1173.78   Humidity: 54.20 %, Temp: 73.29 F  100.12 pa
Time: 1177.20   Humidity: 54.80 %, Temp: 73.29 F  100.11 pa
Time: 1180.61   Humidity: 55.10 %, Temp: 73.29 F  100.12 pa
Time: 1184.03   Humidity: 55.10 %, Temp: 73.29 F  100.11 pa
Time: 1187.44   Humidity: 55.30 %, Temp: 73.29 F  100.12 pa
Time: 1190.86   Humidity: 55.00 %, Temp: 73.29 F  100.11 pa
Time: 1194.27   Humidity: 54.60 %, Temp: 73.40 F  100.11 pa
Time: 1197.69   Humidity: 54.70 %, Temp: 73.40 F  100.11 pa
Time: 1201.10   Humidity: 54.80 %, Temp: 73.40 F  100.11 pa
Time: 1204.52   Humidity: 54.90 %, Temp: 73.40 F  100.11 pa
Time: 1207.93   Humidity: 55.50 %, Temp: 73.40 F  100.11 pa
Time: 1211.35   Humidity: 55.70 %, Temp: 73.51 F  100.11 pa
Time: 1214.76   Humidity: 55.70 %, Temp: 73.40 F  100.11 pa
Time: 1218.18   Humidity: 55.40 %, Temp: 73.40 F  100.10 pa
Time: 1221.59   Humidity: 55.10 %, Temp: 73.40 F  100.10 pa
Time: 1225.01   Humidity: 54.50 %, Temp: 73.40 F  100.10 pa
Time: 1228.42   Humidity: 54.50 %, Temp: 73.40 F  100.11 pa
Time: 1231.84   Humidity: 54.50 %, Temp: 73.40 F  100.10 pa
Time: 1235.25   Humidity: 54.20 %, Temp: 73.40 F  100.11 pa
Time: 1238.67   Humidity: 53.80 %, Temp: 73.40 F  100.10 pa
Time: 1242.08   Humidity: 53.90 %, Temp: 73.51 F  100.11 pa
Time: 1245.50   Humidity: 54.90 %, Temp: 73.51 F  100.11 pa
Time: 1248.91   Humidity: 55.90 %, Temp: 73.51 F  100.11 pa
